prompt,name,response
Tell me a bio of Michael Douglas,Michael Douglas," Michael Douglas was born in New Brunswick, New Jersey on September 25th, 1944. He is an American actor and producer who has won two Academy Awards for Best Actor: One for his role as Gordon Gekko in Wall Street (1987) and the other for his portrayal of Liberace in Behind the Candelabra (2013).
"
Tell me a bio of Douglas Wood (engineer),Douglas Wood (engineer)," Douglas Wood was born in 1931 and is an American engineer. He received his BSEE from the University of Illinois at Urbana-Champaign in 1955, followed by an MSEE degree in 1956.
"
Tell me a bio of Zubaira Tukhugov,Zubaira Tukhugov," Zubaira Tukhugov is an international chess grandmaster from Russia.
"
Tell me a bio of Riccardo Tisci,Riccardo Tisci," Riccardo Tisci is an Italian fashion designer. He was born in Milan, Italy on March 17th 1974. He attended the Istituto Marangoni and worked for Domenico Dolce & Stefano Gabbana as their creative director from 1999 to 2004. In 2005 he started his own label named Givenchy by Riccardo Tisci which he ran until 2016 when he stepped down from the role. He then went on to create his own brand called Tisc"
Tell me a bio of Billy Snedden,Billy Snedden," William George Sneddon, AC was an Australian politician who served as the 27th Prime Minister of Australia from 1972 to 1975 and Leader of the Liberal Party from 1973 until his resignation in 1975.
"
Tell me a bio of Esteban Espíndola,Esteban Espíndola," Esteban Espíndola was born in Colombia and has been an entrepreneur, investor, and philanthropist for over 25 years. He founded the first Bitcoin ATM company in Latin America which allowed people to buy bitcoin with cash at their local convenience store. In 2021 he co-founded Banco de Bitcoin (BCH) as a digital currency bank that supports crypto payments across multiple industries such as real estate, entertainment, etc.
"
Tell me a bio of Franck Ribéry,Franck Ribéry," Franck Ribéry is a French professional footballer who plays as an attacking midfielder for Bundesliga club Bayern Munich. He has played professionally in several countries, including France, Germany and Spain.
"
Tell me a bio of Jamie Dornan,Jamie Dornan," Jamie Dornan is an Irish actor and model. He was born on May 1, 1982 in Holywood, County Down, Northern Ireland to Catholic parents Mairead and Jim Dornan. His father is from Donegal while his mother comes from the north-east area of Co. Tyrone.
"
Tell me a bio of Gretl Braun,Gretl Braun," Gretl Braune (born 3 March 1906 in Vienna, Austria-Hungary; died 14 July 1991) was an Austrian operatic soprano.
"
Tell me a bio of Patricia Cladis,Patricia Cladis," Patricia Cladis was born in New York City on October 20, 1924. She is an American artist who has been described as one of the most important figures of Pop art and Minimalism. Her work often features geometric shapes, bold colors, and simple lines that have become iconic within both modernist and contemporary art movements.
"
Tell me a bio of Idris Elba,Idris Elba," Idrissa Akuna Elba[a] (/ˈɪdri s æl ə bæ/ EYE-DRISS AY-lah-BAH; born 15 September 1972) is a British actor and DJ. Born in London, England, he first became known for playing the starring role as drug dealer Russell ""Stringer"" Bell on HBO's The Wire (2002–2008), for which he received an Emmy Award nomination for Outstanding Lead Actor in"
Tell me a bio of Daniel Ek,Daniel Ek," Daniel Erik Ek (born February 17, 1982) is a Swedish entrepreneur and the founder and CEO of Spotify. He grew up in Växjö and moved to Stockholm at age 18 where he started his first company called Soundrop which was an online marketplace for music rights. In 2009, after selling this business to Shazam, he co-founded the streaming service Spotify with Martin Lorentzon.[2]

Ek's father died when he was five years old;"
Tell me a bio of Ushoshi Sengupta,Ushoshi Sengupta," Ushoshi Sengupta is an Indian actress who has worked in Bengali cinema. She made her debut with the Bengali film ""Bhalobasha Bhagabachar"" directed by Raj Chakraborty and produced by Anjan Dutt under his banner Anjan Digital Entertainment.

She was born on 29 December 1985 at Kolkata, West Bengal, India to a Bengali Hindu family. Her father's name is Subhankar Sengupta"
Tell me a bio of Joseph Michael Linsner,Joseph Michael Linsner," Joseph Michael Linsner is an American serial killer who was convicted and sentenced to death in the 1990s. He was born on January 16, 1955, in Detroit, Michigan. His father was Jewish and his mother was Catholic.

Linsner had two older brothers and a younger sister. As a child, he suffered from severe asthma and was bullied at school for being overweight. In high school, he began experimenting with drugs and alcohol, which led him into trouble with the law."
Tell me a bio of Julian Jarrold,Julian Jarrold," Julian Jarrold is an English film director, producer and screenwriter. He was born on August 8th, 1969 in London, England to a British father and American mother. His parents divorced when he was young and his mother moved with him back to the United States where she raised him as a single parent.

At age 16, after graduating from high school, Jarrold returned to London to live with his father who had remarried and had two children of his own. While living"
Tell me a bio of Kari Matchett,Kari Matchett," Kari Matchett is an actress from Canada. She was born in Edmonton, Alberta on October 30th, 1971. Her father worked for the Canadian government and her mother taught at a school. At the age of 15 she moved to Toronto where she studied drama at Humber College. After graduating college she began acting professionally and has been working as an actor ever since.
"
Tell me a bio of Belisarius,Belisarius," Born in Narses, Dacia
"
Tell me a bio of Carol Dweck,Carol Dweck," Dr. Carol S. Dweck is an American psychologist and author who specializes in personality psychology, social psychology, and developmental psychology. She has written several books on motivation including Mindset: The New Psychology of Success (2006) which argues that people have two ways to think about success - as fixed traits or skills, and as growth opportunities. This book became the best-selling nonfiction book published by Penguin Press since its publication.
"
Tell me a bio of Johann Christian von Engel,Johann Christian von Engel," Johann Christian von Engel (born 17 April 1818 in Berlin, died 10 January 1892) was a German classical scholar and philologist.
"
Tell me a bio of José Cardozo,José Cardozo," José Cardozo is a Portuguese-born Brazilian actor, known for his roles in telenovelas and films. He began acting at the age of 15 and has appeared in more than 60 television shows and movies since then.
"
Tell me a bio of Ted Thompson,Ted Thompson," Theodore Thomas ""Ted"" Thompson (born January 29, 1967) is an American football executive and former player who is the general manager of the Green Bay Packers of the National Football League (NFL). He previously served as vice president of player personnel for the team from 2012 to 2021.

Thompson played college football at the University of Iowa before being drafted by the Seattle Seahawks in the second round of the 1991 NFL Draft. After spending his first three seasons with the Seahawks, he"
Tell me a bio of Stephanus Swart,Stephanus Swart," Stephanus Swart was born in Cape Town, South Africa. He received his primary education at the Stellenbosch Boys' High School and later went on to study architecture at the University of Cape Town.

Swart began working as an architect after graduating from university and quickly established himself as one of the most talented young architects in South Africa. In addition to designing residential and commercial buildings, he also had a passion for landscape design and urban planning. His work often focused on creating sustainable and"
Tell me a bio of Grant Bowler,Grant Bowler," Grant was born in Sydney, New South Wales on the 6th March 1984. He is an Australian actor known for his roles as Nikolai Orelov in the ABC drama series ""Vikings"", Javier Pereira in the Netflix original series ""Jessica Jones"" and Bolt in the Disney Channel Original Movie ""Bolt"".
"
Tell me a bio of Robert Jennings (rugby league),Robert Jennings (rugby league)," Robert ""Bob"" Jennings was an Australian rugby league footballer who played in the 1920s.

Born in Sydney, New South Wales, Australia on 15 March 1899 and died there on 20 February 1963,[1] he played for St George in the NSWRL competition.[2] He later became coach of the club from 1949 to 1950. In his playing days he won three premierships with the club between 1922 and 1925 as well as being part of the team that lost the 1926 grand final"
