prompt,name,response
Tell me a bio of Sayaka Ando,Sayaka Ando," 

Sayaka Ando is a Japanese professional wrestler currently signed to World Wonder Ring Stardom,. She is a former one-time Artist of Stardom Champion and a two-time Goddesses of Stardom Champion.

Ando made her professional wrestling debut in 2017, training under the Stardom dojo. She quickly gained popularity due to her high-flying moves and charismatic personality. In 2019, she formed a tag team with Momo Watanabe called ""Oedo Tai"", which became one of the top teams in Stardom.

Throughout her career, Ando has had notable feuds with wrestlers such as Mayu Iwat"
Tell me a bio of Édgar Iván López,Édgar Iván López," 

Édgar Iván López is a Mexican professional footballer who plays as an attacking midfielder for Liga MX club Atlas and the Mexico national team.

Born on April 12, 1999, in Guadalajara, Jalisco, Mexico, López began his youth career with Atlas's youth academy. He made his professional debut for the team in 2017 at just 18 years old.

López's impressive performances for Atlas earned him a call-up to the Mexico U-20 team, where he participated in the 2019 FIFA U-20 World Cup. His success at the youth level led to his senior team debut"
Tell me a bio of Chris Woakes,Chris Woakes," 

Chris Woakes is an English cricketer who plays for the England national team and Warwickshire County Cricket Club. He was born on March 2, 1989, in Birmingham, England.

Woakes is an all-rounder who bats right-handed and bowls right-arm medium-fast. He made his first-class debut for Warwickshire in 2008 and quickly established himself as a talented young player.

In 2011, Woakes made his international debut for England in a One Day International (ODI) against Australia. He went on to make his Test debut against Australia at The Oval in 2013.

Since then"
Tell me a bio of Diosdado Cabello,Diosdado Cabello," 

Diosdado Cabello Rondón is a Venezuelan politician who has been one of the most influential and powerful figures in Venezuela during the presidency of Hugo Chávez and his successor Nicolás Maduro. He was born on April 4, 1963, in Maturín, Monagas State, Venezuela.

Cabello studied electrical engineering at the University of Oriente, but he did not graduate. Instead, he became involved in politics at an early age, joining the Venezuelan Revolutionary Party (PRV) and later becoming a member of the Fifth Republic Movement (MVR), which was founded by Hugo Chávez"
Tell me a bio of Muhammad Ali Jinnah,Muhammad Ali Jinnah," 

Muhammad Ali Jinnah, also known as Quaid-e-Azam (Urdu: محمد علی جناح), was a Pakistani politician and statesman who played a key role in the creation of Pakistan. He served as the first Governor-General of Pakistan from 1947 until his death in 1948.

Early Life and Education:
Jinnah was born on December 25, 1876, in Karachi, British India (now Pakistan), to a Gujarati Muslim family. His father, Jinnahbhai Poonja, was a merchant and a member of the Ismaili Khoja community. J"
Tell me a bio of Dana Awartani,Dana Awartani," 

Dana Awartani is a Palestinian-Saudi artist and designer born in 1987 in Jeddah, Saudi Arabia. She holds a Bachelor's degree in Visual Communication from the American University of Sharjah and a Master's degree in Design and Technology from Parsons The New School for Design in New York City.

Awartani's artistic practice combines traditional Islamic geometric patterns with modern digital tools to create intricate and visually striking works that explore themes of identity, culture, and faith. Her work often incorporates Arabic calligraphy, architecture, and ornamental motifs, blending traditional Middle Eastern aesthetics with contemporary digital art techniques.

Awartani has exhibited"
Tell me a bio of Brianna Keilar,Brianna Keilar," 

Brianna Keilar is an Australian-American journalist and CNN's senior Washington correspondent. She was born on September 21, 1980, in Canberra, Australia.

Keilar moved to the United States with her family at a young age and grew up in Orange County, California. She graduated from the University of California, Berkeley with a degree in psychology and mass communications.

After college, Keilar began her journalism career as a production assistant for CNN's Washington bureau. She later worked as a general assignment reporter for CNN Newsource, covering national news stories.

In 2009, Keilar joined ABC News as a general assignment reporter"
Tell me a bio of Vanda Pignato,Vanda Pignato," 

Vanda Pignato is a Brazilian Paralympic athlete who competes in the shot put and discus throw events. She was born on November 24, 1990, in São Paulo, Brazil.

Pignato has a physical impairment due to a congenital condition that affects her right arm, which is shorter than her left arm. Despite this challenge, she has become one of the most successful Paralympic athletes from Brazil.

She began competing at the age of 15 and quickly made a name for herself in the Paralympic circuit. At the 2008 Summer Paralympics in Beijing"
Tell me a bio of Vadhir Derbez,Vadhir Derbez," 

Vadhir Derbez is a Mexican actor, born on February 18, 1991, in Mexico City, Mexico. He comes from a family of actors and comedians, being the son of Eugenio Derbez, a renowned Mexican actor, director, and producer, and Victoria Ruffo, an actress.

Derbez began his acting career at a young age, making his debut in the telenovela ""El Manantial"" in 2002, alongside his mother. He continued to work in television throughout his teenage years, appearing in shows such as ""Papá soltero"""
Tell me a bio of Cédric Bakambu,Cédric Bakambu," 

Cédric Bakambu is a Congolese professional footballer who plays as a striker for Chinese Super League club Beijing Guoan and the DR Congo national team.

Born on April 4, 1991, in Ivry-sur-Seine, France, Bakambu began his youth career at Ivry FC before joining Sochaux's academy. He made his professional debut for Sochaux in 2010 and went on to score 16 goals in 107 appearances over four seasons.

In 2014, Bakambu moved to Turkish Süper Lig club Bursaspor, where he scored 13"
Tell me a bio of Neil Googe,Neil Googe," Neil Googe is a British comic book artist and illustrator, best known for his work on 2000 AD and Judge Dredd.

Born in 1969, Googe began his career in the comic book industry in the early 1990s, working as an illustrator for various UK-based publishers. He gained recognition for his dynamic and detailed artwork, which often featured intricate linework and atmospheric shading.

In the late 1990s, Googe started working regularly for 2000 AD, one of the UK's most popular science fiction comics. He quickly became a fan favorite among readers, thanks to his versatility and ability to tackle"
Tell me a bio of Sada Thompson,Sada Thompson," 

Sada Thompson (September 27, 1927 - May 4, 2011) was an American actress. She is best known for her role as Kate Lawrence on the CBS television series ""Family"" (1976-1980).

Thompson was born in Des Moines, Iowa. She began her acting career on stage, performing with various regional theater companies and eventually making her Broadway debut in 1955.

In the early 1960s, Thompson transitioned to television, appearing in guest roles on several popular shows, including ""The Fugitive,"" ""Bonanza,"" and ""The Twilight Zone."" Her breakthrough"
Tell me a bio of Thirayuth Boonmee,Thirayuth Boonmee," 

Thirayuth Boonmee is a Thai professional footballer who plays as a midfielder for Thai League 1 club BG Pathum United and the Thailand national team.

Born on January 6, 1993, in Bangkok, Thailand, Boonmee began his youth career at Assumption College Thonburi before joining the youth academy of Muangthong United. He made his professional debut for Muangthong in 2012 and quickly established himself as a regular starter.

In 2016, Boonmee moved to Chiangrai United, where he won the Thai FA Cup in 201"
Tell me a bio of Michael L. MacDonald,Michael L. MacDonald," 

Michael L. MacDonald is an American businessman and entrepreneur, best known as the founder and former CEO of Medtronic, a multinational medical technology company.

Born on May 9, 1939, in Boston, Massachusetts, MacDonald earned his Bachelor's degree in Economics from Harvard University in 1961. He later received his MBA from Stanford Graduate School of Business in 1964.

MacDonald began his career at McKinsey & Company, a global management consulting firm, where he worked for several years before joining Medtronic in 1972 as its Chief Financial Officer (CFO). In 1985, he became the company"
