prompt,name,response
Tell me a bio of Luis Guillermo Rivera,Luis Guillermo Rivera,"Luis Guillermo Rivera is a Mexican professional footballer who plays as a forward for Liga MX club Querétaro. He was born on February 13, 1993, in Mexico City, Mexico. Rivera started his career with Pumas UNAM, making his professional debut in 2012. He has also played for clubs such as Veracruz, Necaxa, and Atlético San Luis. Rivera has represented Mexico at various youth levels and was part of the squad that won the CONCACAF U-20 Championship in 2013."
Tell me a bio of Anna May Wong,Anna May Wong,"Anna May Wong (January 3, 1905 – February 3, 1961) was an American actress, considered the first Chinese American movie star, and the first Asian American to become an international star. She starred in silent films like ""The Toll of the Sea"" (1922) and ""Piccadilly"" (1929), and later in talkies like ""Daughter of Shanghai"" (1937) and ""Limehouse Blues"" (1934). Despite her success, she faced significant racism and discrimination in Hollywood, often being relegated to stereotypical roles. She was also a fashion icon and a symbol of modernity. In her later life, she starred in television shows and toured in theater productions. She passed away in 1961 at the age of 56."
Tell me a bio of Lanny Flaherty,Lanny Flaherty,"Lanny Flaherty is an American actor, best known for his roles in films such as ""The Thin Red Line"" and ""Dead Man Walking"". He was born on January 1, 1942, in Louisville, Kentucky, and began his acting career in the late 1970s. In addition to his film work, Flaherty has also appeared in numerous television shows, including ""Law & Order"" and ""The Sopranos"". He is known for his rugged, intense screen presence and has worked with many renowned directors, including Terrence Malick and Tim Robbins. Flaherty continues to act in both film and television."
Tell me a bio of Jean Daullé,Jean Daullé,"Jean Daullé was a French sculptor born in Paris in 1703. He was a prominent figure in the Rococo movement and is known for his elegant and graceful sculptures. Daullé was a student of the famous French sculptor Jean-Baptiste Pigalle. His most notable works include 'The Bather', 'The Nymph of the Seine', and 'The Abduction of Proserpine'. Daullé's sculptures are characterized by their fluid lines, delicate details, and sensuous forms. He passed away in 1763."
Tell me a bio of Daniel Charles,Daniel Charles,"Daniel Charles is a British actor and voice artist, known for his work in film, television, and theatre. He was born on August 25, 1972, in London, England. Charles began his acting career in the late 1990s, appearing in various stage productions and television shows. He gained recognition for his role as a series regular in the popular British television series ""Holby City."" In addition to his work on screen, Charles is also an accomplished voice artist, having lent his voice to numerous animated series, video games, and commercials. He is also known for his work in radio dramas and audio books. Charles continues to act and voice roles in various projects."
Tell me a bio of Gilberto Silva,Gilberto Silva,"Gilberto Silva is a Brazilian former professional footballer who played as a defensive midfielder. He is best known for his successful career with Arsenal, where he won the Premier League and FA Cup double in his first season. Silva also played a crucial role in Brazil's triumph in the 2002 FIFA World Cup, where he was named Man of the Match in the final. He was also a part of the Brazilian team that won the 2007 Copa América. Silva retired from professional football in 2014."
Tell me a bio of Jessica Barboza,Jessica Barboza,"Jessica Barboza is a Venezuelan singer, actress, and model. She was born on December 1, 1987, in Caracas, Venezuela. Jessica began her career in the entertainment industry at a young age, appearing in various television commercials and shows. She gained popularity in 2006 when she became a member of the Venezuelan pop group ""Caramelos de Cianuro."" Jessica has also pursued a solo music career and has released several successful singles. In addition to her music career, she has also acted in several Venezuelan telenovelas and films. Jessica is known for her beauty and talent, and she has a large following on social media."
Tell me a bio of Vincenzo Tusa,Vincenzo Tusa,"Vincenzo Tusa (1920-1995) was an Italian archaeologist and academic. He was born in Palermo, Sicily, and studied at the University of Palermo, where he later became a professor of classical archaeology. Tusa is best known for his work on the archaeology of Sicily, particularly the Greek and Phoenician periods. He was the director of the Sicilian Regional Archaeological Museum from 1960 to 1980, and he also served as the Superintendent of Cultural Heritage for the Sicilian region. Tusa was a member of the Accademia Nazionale dei Lincei and the Accademia delle Scienze di Torino. He was awarded the title of Knight Grand Cross of the Order of Merit of the Italian Republic in 1980. Tusa published numerous books and articles on Sicilian archaeology throughout his career."
Tell me a bio of Lewis Nkosi,Lewis Nkosi,"
Lewis Nkosi (1936 – 2010) was a South African writer, journalist, and critic. He was born in Durban and studied at the University of Natal. Nkosi left South Africa in 1960 due to the oppressive political climate and settled in London, where he became a prominent figure in the African diaspora literary community.

Nkosi was known for his incisive critiques of South African literature and society. His works often explored themes of racial and political tension, drawing from his own experiences growing up under apartheid. His notable works include 'Home and Exile' (1965), a collection of essays, and 'Mating Birds' (1986), his only novel.

Nkosi also made significant contributions to journalism, working as a correspondent for various international publications. He was a founding member of the Congress of South African Writers and played a crucial role in promoting South African literature globally. Nkosi returned to South Africa in 1991, following the end of apartheid, and continued to write and teach until his death in 2010."
Tell me a bio of Wendy (singer),Wendy (singer),"
Wendy Sherman is an American singer-songwriter, musician, and record producer. She is best known as the lead vocalist of the alternative rock band, Wendy and Lisa, which she formed with Lisa Coleman in 1986. Prior to this, Wendy was a member of the iconic band, Prince and The Revolution, where she played keyboards, guitar, and provided backing vocals. Wendy and Lisa have released several albums and have also worked as composers and producers for film and television. Wendy is also openly lesbian and has been a strong advocate for LGBTQ+ rights."
