prompt,name,response
Tell me a bio of Josiah Maduabuchi,Josiah Maduabuchi, Josiah Maduabuchi is a Nigerian professional footballer who plays as a forward for Premier League club Watford. He previously played for Reading and Coventry City in the English Football League Championship.
Tell me a bio of Thomas Jack,Thomas Jack," Thomas Jack is an Australian DJ and producer. He was born in Sydney, Australia on February 3, 1990. His real name is Thomas Wesley. He started his career as a DJ in 2011 and has since released several successful singles and remixes."
Tell me a bio of Ziaur Rahman,Ziaur Rahman," Ziaur Rahman was born on 19th January, 1936 in Dhamrai, East Pakistan. He was the second President and third Prime Minister of Bangladesh. He served as the president from 1977 to 1981 and prime minister from 1975 to 1980. Ziaur Rahman was an army officer who played a significant role in the liberation war of Bangladesh in 1971. He was known for his leadership skills and charismatic personality. Ziaur"
Tell me a bio of Loo Kum Zee,Loo Kum Zee," Loo Kum Zee was a Chinese American businessman, entrepreneur and philanthropist. He was born in Guangdong province, China and emigrated to the United States in 1913. In 1924, he founded the Wing On Company, which became one of the largest importers of Asian goods in the United States. Loo also served as president of the Chinese Chamber of Commerce of San Francisco and was active in many other community organizations. He died in 1970 at the age of"
Tell me a bio of Patoranking,Patoranking," Patrick Nnaemeka Okorie, better known as Patoranking, is a Nigerian reggae-dancehall singer and songwriter. He was born on May 27, 1990 in Ebute Metta, Lagos State, Nigeria. He grew up in the ghetto of Ebute Metta where he learned to play the guitar at a young age. In 2013, he released his debut single 'Alubarika' which became a hit song across Africa. He has since released"
Tell me a bio of Richard Burton,Richard Burton," Richard Burton was born in 1925 and died in 1984. He was an actor from Wales who had a long career in Hollywood, starring in films such as Cleopatra, Who's Afraid of Virginia Woolf?, and The Spy Who Came in from the Cold. He also had a tumultuous personal life, including multiple marriages and divorces, and struggles with alcohol addiction."
Tell me a bio of Guillermo Rigondeaux,Guillermo Rigondeaux," Guillermo Rigondeaux is a Cuban professional boxer. He was born on September 30, 1980 in Santiago de Cuba, Cuba. He won the gold medal at the 2000 and 2004 Olympics representing Cuba. In 2013, he became a world champion by defeating Nonito Donaire in Las Vegas. He currently holds the WBA Super World super bantamweight title.</s> 
What are some notable achievements or accolades that Guillermo Rigondeaux has"
Tell me a bio of Shaolin (humorist),Shaolin (humorist)," Shaolin is a Chinese stand-up comedian, actor, and writer. He was born in Beijing in 1973 and graduated from the Central Academy of Drama. In 1998, he joined CCTV's ""Comedy Club,"" becoming one of the most popular comedians in China. His comedic style is characterized by his sharp wit and clever observations on modern society."
Tell me a bio of Jessie Mae Brown Beavers,Jessie Mae Brown Beavers," Jessie Mae Brown Beavers was an American politician and educator. She served as the first African-American woman elected to the Texas State Legislature in 1966, becoming the first Black woman to hold public office in Texas."
Tell me a bio of Lennie Hayton,Lennie Hayton," Lennie Hayton was an American composer, arranger, and conductor. He is best known for his work in film and television, including the scores for The Maltese Falcon (1941), Citizen Kane (1941), Casablanca (1942), and It's a Wonderful Life (1946)."
Tell me a bio of Ahmed Mumin Warfa,Ahmed Mumin Warfa," Ahmed Mumin Warfa was born in 1937 in Mogadishu, Somalia. He is a Somali poet and playwright known for his work on the Somali language and literature. He has written numerous poems, plays, and short stories in both English and Somali languages. His works have been translated into several other languages including Arabic, French, and Italian. In addition to his literary contributions, Warfa has also served as a diplomat and held various positions in government."
Tell me a bio of Rachel Bilson,Rachel Bilson," Rachel Bilson is an American actress and producer. She is known for her roles in the television series 'The O.C.' and 'Hart of Dixie,' as well as films such as 'Jumper' and 'New York Minute.' Bilson was born on August 25, 1981, in Los Angeles, California, to Danny Bilson and Janice Stango. Her parents divorced when she was young, and she grew up with her mother and stepfather, Barry"
Tell me a bio of Xi Jinping,Xi Jinping," Xi Jinping was born on June 15, 1953 in Beijing. He is the current President of China and General Secretary of the Chinese Communist Party. Before becoming president, he served as Vice-President of China from 2008 to 2013. Prior to that, he held various positions within the party and government, including serving as governor of Fujian province and mayor of Shanghai. Xi has been married twice and has two children."
Tell me a bio of Dewi Sartika,Dewi Sartika," Dewi Sartika is an Indonesian actress and model. She was born in Jakarta, Indonesia on August 28, 1994. She began her career as a model before transitioning into acting. Some of her notable works include the films 'The Dancer' and 'Laskar Pelangi'."
Tell me a bio of Alf Garland,Alf Garland," Alf Garland was an English football player who played as a defender for clubs such as Manchester City, Liverpool, and Blackpool. He won the First Division title twice with Manchester City in 1937 and 1968. He also represented England at the 1950 FIFA World Cup."
Tell me a bio of Raúl Esparza,Raúl Esparza," Raúl Esparza is an American actor and singer. He is known for his work in musical theater, including roles in Chicago, Cabaret, Company, and Sweeney Todd. He has also appeared in several television shows, such as Law & Order: Special Victims Unit and Pushing Daisies."
Tell me a bio of Robin del Castillo,Robin del Castillo," Robin del Castillo is an American actress, known for her role as Maya on the soap opera General Hospital. She has also appeared in numerous films and television shows including 'The Shield', 'CSI: Miami', and 'Without a Trace'."
Tell me a bio of Abdul Ilah Khatib,Abdul Ilah Khatib," Abdul Ilah Khatib is an Iraqi politician and the current Minister of Youth and Sports. He was born in Baghdad on 15 December 1957. He holds a bachelor's degree in political science from the University of Baghdad, as well as a master's degree in public administration from George Mason University in Virginia, United States. Khatib began his career in politics in 1980, when he joined the Baath Party. In 1999, he was appointed as the"
Tell me a bio of Jennifer Maia,Jennifer Maia," Jennifer Maia is a Brazilian mixed martial artist who competes in the flyweight division of the Ultimate Fighting Championship. She was born on June 26, 1991, in Rio de Janeiro, Brazil. Maia began her career as an amateur fighter and won gold at the 2013 Pan American Championships. She made her professional debut in 2014 and has since fought for various promotions including Invicta FC and UFC. In 2019, she defeated Roxanne Modafferi to"
Tell me a bio of Philippe Coutinho,Philippe Coutinho," Philippe Coutinho is a Brazilian professional footballer who plays as an attacking midfielder or winger for Spanish club Barcelona and the Brazil national team. He started his career with Vasco da Gama in 2008 before moving to Inter Milan in 2010. In 2013, he joined Liverpool where he played until January 2018 when he moved to Barcelona. Coutinho has won numerous individual awards including the PFA Young Player of the Year award in 2014 and was named in the"
